GEOID,year,variable,Variable_Description,estimate,moe,moe_pct_of_estimate,County,Geography,State,count
3603700474,2017,Rent_Burden,Percent Rent Burdened,25.2100840336134,12.026395297827094,68.1202315784503,Genesee,Alabama town,New York,30
3603700474,2018,Rent_Burden,Percent Rent Burdened,23.80952380952382,10.281820836206451,55.9284537379298,Genesee,Alabama town,New York,30
3603700474,2019,Rent_Burden,Percent Rent Burdened,21.09375,15.056133489842846,97.2993478186648,Genesee,Alabama town,New York,27
3603700474,2020,Rent_Burden,Percent Rent Burdened,17.68707482993197,11.7030534031418,90.4533706708745,Genesee,Alabama town,New York,26
3603700474,2021,Rent_Burden,Percent Rent Burdened,22.14285714285714,13.128811102543331,79.9659791606984,Genesee,Alabama town,New York,31
3603700474,2022,Rent_Burden,Percent Rent Burdened,16.66666666666667,13.43433039067733,169.386854384036,Genesee,Alabama town,New York,22
3603700474,2023,Rent_Burden,Percent Rent Burdened,15.71428571428576,16.17242319412931,490.509418661781,Genesee,Alabama town,New York,22
3603700474,2024,Rent_Burden,Percent Rent Burdened,18.18181818181818,11.95454220106943,83.9577159743245,Genesee,Alabama town,New York,24
3603701165,2017,Rent_Burden,Percent Rent Burdened,48.5380116959064,23.17507335722198,66.0522299024987,Genesee,Alexander town,New York,83
3603701165,2018,Rent_Burden,Percent Rent Burdened,36.322869955156904,17.393389605798568,47.0699063086343,Genesee,Alexander town,New York,81
3603701165,2019,Rent_Burden,Percent Rent Burdened,28.8288288288289,13.459280990317204,52.7749477026262,Genesee,Alexander town,New York,64
3603701165,2020,Rent_Burden,Percent Rent Burdened,25.625,10.622365826957703,61.485600654964,Genesee,Alexander town,New York,41
3603701165,2021,Rent_Burden,Percent Rent Burdened,25.730994152046698,10.760970296637932,54.8346481949076,Genesee,Alexander town,New York,44
3603701165,2022,Rent_Burden,Percent Rent Burdened,20.134228187919447,8.602397711662565,45.3858140407608,Genesee,Alexander town,New York,30
3603701165,2023,Rent_Burden,Percent Rent Burdened,25.510204081632608,16.33937827482556,66.2133824701668,Genesee,Alexander town,New York,25
3603701165,2024,Rent_Burden,Percent Rent Burdened,13.461538461538419,7.7803479094421695,63.0946399967399,Genesee,Alexander town,New York,14
3603704715,2017,Rent_Burden,Percent Rent Burdened,44.9346405228758,6.851437059125656,21.1157770799167,Genesee,Batavia city,New York,1375
3603704715,2018,Rent_Burden,Percent Rent Burdened,44.708721130644605,7.120990698276396,21.860613258054,Genesee,Batavia city,New York,1297
3603704715,2019,Rent_Burden,Percent Rent Burdened,45.5789122455789,7.03726567000495,22.2271926461336,Genesee,Batavia city,New York,1366
3603704715,2020,Rent_Burden,Percent Rent Burdened,41.8121613485852,6.744883693809822,24.6756548605585,Genesee,Batavia city,New York,1389
3603704715,2021,Rent_Burden,Percent Rent Burdened,41.119153674833,6.859148859541007,23.7623793436816,Genesee,Batavia city,New York,1477
3603704715,2022,Rent_Burden,Percent Rent Burdened,45.081018518518505,8.38062025823005,25.5503857932028,Genesee,Batavia city,New York,1558
3603704715,2023,Rent_Burden,Percent Rent Burdened,44.2251031231585,7.992051837416817,25.2071536029153,Genesee,Batavia city,New York,1501
3603704715,2024,Rent_Burden,Percent Rent Burdened,43.9263097294185,7.7836822637671,23.7344800512044,Genesee,Batavia city,New York,1526
